date,company,up,down,views,stars,comments
2007-03-13,,5,8,70,0,2
2007-03-13,,9,1,110,0,0
2007-03-14,,20,10,238,1,49
2007-03-14,,3,9,213,0,39
2007-03-14,,24,1,136,2,33
2007-03-14,,34,9,302,0,26
2007-03-14,,18,4,187,1,11
2007-03-14,,32,1,139,2,9
2007-03-14,,3,1,4000,12,8
2007-03-14,,17,7,127,0,4
2007-03-14,,2,15,80,0,4
2007-03-14,,19,2,632,2,3
2007-03-14,,7,2,200,1,1
2007-03-14,,0,0,136,0,0
2007-03-15,,9,1,489,1,8
2007-03-15,,2,2,121,1,8
2007-03-15,,3,1,154,0,5
2007-03-15,,4,1,388,0,1
2007-03-15,,6,0,131,0,0
2007-03-15,,3,1,122,0,0
2007-03-16,,8,2,498,2,24
2007-03-16,,46,5,297,1,22
2007-03-16,,43,8,331,35,20
2007-03-16,,7,3,125,0,17
2007-03-16,,21,4,125,0,13
2007-03-16,,7,4,202,0,4
2007-03-16,,2,3,151,0,3
2007-03-16,,9,1,199,0,2
2007-03-16,,0,0,129,2,0
2007-03-16,,4,2,175,0,0
2007-03-17,,13,4,381,2,31
2007-03-17,,11,3,124,0,28
2007-03-17,,9,1,274,25,22
2007-03-17,,2,9,152,0,18
2007-03-17,,19,1,229,7,12
2007-03-17,,10,1,403,14,8
2007-03-17,,11,2,124,0,8
2007-03-17,,6,0,87,0,2
2007-03-18,,16,3,187,1,102
2007-03-18,,51,0,169,4,44
2007-03-18,,10,4,326,0,43
2007-03-18,,24,6,220,2,34
2007-03-18,,43,1,2500,18,33
2007-03-18,,16,2,108,0,10
2007-03-18,,4,0,100,0,0
2007-03-19,,55,2,899,4,62
2007-03-19,,30,1,115,0,50
2007-03-19,,35,3,267,0,41
2007-03-19,,5,12,346,0,37
2007-03-19,,9,15,492,2,12
2007-03-19,,10,1,303,1,9
2007-03-19,,5,1,279,4,6
2007-03-19,,7,2,128,3,6
2007-03-19,,9,9,1,0,3
2007-03-19,,4,2,159,0,0
2007-03-19,,0,2,1,0,0
2007-03-20,,47,2,443,5,40
2007-03-20,,37,2,749,0,14
2007-03-20,,22,1,271,0,12
2007-03-20,,4,1,282,0,5
2007-03-20,,9,9,148,0,5
2007-03-20,,8,2,178,7,2
2007-03-20,,5,7,135,0,0
2007-03-21,,15,6,382,2,35
2007-03-21,,3,6,458,1,26
2007-03-21,,7,4,1100,2,20
2007-03-21,,26,4,152,0,20
2007-03-21,,16,4,216,1,14
2007-03-21,,10,9,122,0,13
2007-03-21,,11,3,198,1,9
2007-03-21,,7,2,177,0,2
2007-03-21,,6,3,1,4,0
2007-03-21,,4,15,154,0,0
2007-03-21,,4,6,144,0,0
2007-03-22,,21,3,127,6,14
2007-03-22,,5,13,216,0,11
2007-03-22,,18,3,240,0,4
2007-03-22,,5,7,98,1,3
2007-03-22,,6,2,134,0,3
2007-03-22,,0,0,149,0,0
2007-03-22,,3,2,122,0,0
2007-03-23,,26,8,183,5,27
2007-03-23,,25,6,243,0,24
2007-03-23,,16,10,136,0,11
2007-03-23,,27,2,168,10,6
2007-03-23,,7,3,75,2,6
2007-03-23,,4,10,120,0,4
2007-03-23,,14,6,92,2,3
2007-03-23,,5,2,208,0,3
2007-03-23,,9,4,171,0,3
2007-03-23,,8,1,56,3,1
2007-03-23,,19,1,369,0,1
2007-03-23,,7,1,229,0,1
2007-03-23,,5,1,80,2,0
2007-03-23,,6,2,115,1,0
2007-03-23,,9,5,126,0,0
2007-03-24,,117,13,167,7,107
2007-03-24,,21,3,458,0,37
2007-03-25,,13,1,588,2,18
2007-03-26,,16,3,126,1,31
2007-03-26,,39,3,228,3,21
2007-03-26,,16,3,161,0,16
2007-03-26,,5,3,9300,3,13
2007-03-26,,5,1,167,0,5
2007-03-26,,11,2,160,2,2
2007-03-26,,0,0,612,1,0
2007-03-26,,0,0,103,0,0
2007-03-27,,3,0,130,0,34
2007-03-27,,59,6,96,2,24
2007-03-27,,17,3,351,0,17
2007-03-27,,14,2,283,1,15
2007-03-27,,28,2,92,2,10
2007-03-27,,10,2,150,0,8
2007-03-27,,9,3,125,0,8
2007-03-27,,24,2,345,4,6
2007-03-27,,14,2,141,3,4
2007-03-27,,3,0,175,0,2
2007-03-27,,3,3,153,0,2
2007-03-27,,3,2,143,0,1
2007-03-28,,36,3,258,6,73
2007-03-28,,23,9,2300,8,44
2007-03-28,,25,0,463,3,36
2007-03-28,,26,2,178,21,21
2007-03-28,,19,3,1,2,18
2007-03-28,,41,1,151,0,18
2007-03-28,,20,7,105,0,17
2007-03-28,,23,1,1700,6,10
2007-03-28,,5,2,147,0,10
2007-03-28,,8,6,112,0,7
2007-03-28,,12,2,154,0,4
2007-03-28,,3,2,66,0,4
2007-03-28,,21,2,90,0,2
2007-03-28,,6,1,30,0,1
2007-03-28,,10,3,405,0,0
2007-03-28,,5,0,174,0,0
2007-03-29,,26,3,182,3,94
2007-03-29,,3,5,3,0,17
2007-03-29,,29,3,275,6,15
2007-03-29,,13,1,421,1,14
2007-03-29,,22,7,156,1,13
2007-03-29,,2,1,281,0,6
2007-03-29,,4,1,1,0,5
2007-03-29,,4,1,1100,0,0
2007-03-30,,21,6,233,1,80
2007-03-30,,49,4,180,2,66
2007-03-30,,23,5,289,1,35
2007-03-30,,33,4,326,5,14
2007-03-30,,14,1,331,1,11
2007-03-30,,16,6,633,4,1
2007-03-30,,9,3,200,0,1
2007-03-30,,9,1,148,0,1
2007-03-31,,25,1,229,0,20
2007-03-31,,30,2,130,3,17
2007-03-31,,15,2,348,1,2
2007-03-31,,8,20,189,0,1
2007-03-31,,5,1,31,0,1
2007-03-31,,2,7,335,0,0
2007-04-01,,40,0,554,17,39
2007-04-01,,11,7,162,0,18
2007-04-01,,12,9,71,0,9
2007-04-01,,32,3,183,0,6
2007-04-01,,5,0,236,0,1
2007-04-02,,37,17,8000,6,83
2007-04-02,,25,8,112,0,71
2007-04-02,,52,4,172,19,28
2007-04-02,,9,7,151,0,15
2007-04-02,,7,1,328,0,4
2007-04-02,,10,4,431,0,2
2007-04-02,,7,1,109,0,2
2007-04-02,,11,2,159,2,1
2007-04-02,,1,3,199,0,1
2007-04-03,,81,2,4700,124,53
2007-04-03,,42,2,238,0,28
2007-04-03,,22,2,3500,7,20
2007-04-03,,5,0,879,0,2
2007-04-04,,42,8,70,2,105
2007-04-04,,43,14,768,11,72
2007-04-04,,33,2,829,18,27
2007-04-04,,6,11,300,0,8
2007-04-04,,3,8,297,0,2
2007-04-04,,6,0,467,0,0
2007-04-04,,1,5,1,0,0
2007-04-05,,23,5,74,0,50
2007-04-05,,70,3,201,1,41
2007-04-05,,27,5,215,0,32
2007-04-05,,28,2,140,3,14
2007-04-05,,7,1,138,0,0
2007-04-06,,19,3,1800,5,43
2007-04-06,,22,11,162,1,23
2007-04-06,,37,8,265,9,16
2007-04-06,,14,1,195,3,14
2007-04-06,,11,10,77,0,14
2007-04-06,,12,7,387,5,12
2007-04-06,,18,1,245,5,6
2007-04-06,,18,0,254,5,5
2007-04-06,,17,0,203,0,5
2007-04-06,,13,2,1200,0,1
2007-04-06,,0,0,263,1,0
2007-04-06,,5,2,188,1,0
2007-04-07,,40,9,210,0,62
2007-04-07,,23,3,173,23,39
2007-04-07,,17,3,665,2,21
2007-04-07,,14,1,1400,14,13
2007-04-07,,10,1,109,1,5
2007-04-07,,7,2,129,2,2
2007-04-08,,22,1,261,0,64
2007-04-08,,39,21,26,0,42
2007-04-08,,34,5,841,9,10
2007-04-08,,8,2,139,0,9
2007-04-08,,13,1,67,0,5
2007-04-08,,5,3,134,0,0
2007-04-09,,44,5,149,1,57
2007-04-09,,25,5,489,3,18
2007-04-09,,34,7,1,2,14
2007-04-09,,21,0,171,2,11
2007-04-09,,25,3,375,2,8
2007-04-09,,12,3,124,0,7
2007-04-09,,8,4,147,0,5
2007-04-09,,8,2,39,2,4
2007-04-09,,4,3,1,0,3
2007-04-09,,7,4,409,0,2
2007-04-09,,23,5,357,1,0
2007-04-10,,9,3,152,0,49
2007-04-10,,24,14,186,0,39
2007-04-10,,21,4,668,12,31
2007-04-10,,24,4,1400,12,23
2007-04-10,,24,4,1400,12,23
2007-04-10,,14,7,854,5,17
2007-04-10,,5,13,146,0,16
2007-04-10,,15,1,146,0,9
2007-04-10,,20,6,920,9,7
2007-04-10,,21,4,137,0,3
2007-04-10,,7,2,195,2,2
2007-04-10,,12,1,171,0,1
2007-04-10,,8,0,236,1,0
2007-04-11,,86,16,203,1,180
2007-04-11,,59,3,744,12,48
2007-04-11,,39,7,101,5,24
2007-04-11,,14,0,203,1,13
2007-04-11,,6,1,203,0,9
2007-04-11,,27,1,199,2,8
2007-04-11,,25,2,126,1,6
2007-04-11,,2,1,134,0,5
2007-04-11,,1,11,236,0,2
2007-04-11,,1,0,136,1,0
2007-04-12,,63,6,151,2,86
2007-04-12,,23,3,7200,13,78
2007-04-12,,28,7,150,0,61
2007-04-12,,20,4,267,3,36
2007-04-12,,17,5,544,0,34
2007-04-12,,37,0,472,2,33
2007-04-12,,19,2,163,0,30
2007-04-12,,22,5,419,1,22
2007-04-12,,21,8,2000,0,20
2007-04-12,,30,3,1600,16,18
2007-04-12,,21,4,111,0,14
2007-04-12,,14,1,459,1,11
2007-04-12,,5,0,136,0,6
2007-04-12,,10,2,166,0,2
2007-04-12,,5,2,673,0,1
2007-04-12,,6,0,124,0,1
2007-04-12,,0,2,165,0,0
2007-04-12,,0,3,103,0,0
2007-04-13,,40,5,317,15,62
2007-04-13,,44,4,3300,15,58
2007-04-13,,27,3,121,1,38
2007-04-13,,18,10,356,13,28
2007-04-13,,38,9,130,0,28
2007-04-13,,4,4,231,4,9
2007-04-13,,8,7,91,0,6
2007-04-13,,4,3,365,0,5
2007-04-13,,13,2,751,1,4
2007-04-13,,8,1,226,1,3
2007-04-13,,6,1,272,0,1
2007-04-13,,8,3,127,0,1
2007-04-13,,5,2,174,0,0
2007-04-14,,41,4,223,1,47
2007-04-14,,25,9,142,2,28
2007-04-14,,56,6,118,0,26
2007-04-14,,32,9,457,0,21
2007-04-14,,15,1,172,0,16
2007-04-14,,12,1,2100,0,8
2007-04-14,,13,7,181,0,7
2007-04-15,,6,10,137,0,65
2007-04-15,,34,7,140,14,34
2007-04-15,,20,5,203,0,4
2007-04-16,,28,15,182,3,38
2007-04-16,,36,3,120,0,32
2007-04-16,,8,3,130,0,9
2007-04-16,,21,10,98,0,7
2007-04-16,,4,8,3800,3,4
2007-04-16,,9,1,135,2,3
2007-04-16,,3,1,2000,1,2
2007-04-16,,7,5,120,0,1
2007-04-16,,6,1,153,0,0
2007-04-17,,41,2,787,17,52
2007-04-17,,54,3,4100,90,38
2007-04-17,,31,5,161,0,29
2007-04-17,,18,1,238,4,19
2007-04-17,,5,3,189,0,3
2007-04-17,,4,1,561,0,2
2007-04-18,,22,0,393,5,65
2007-04-18,,29,7,155,1,45
2007-04-18,,19,1,257,13,30
2007-04-18,,14,8,106,0,11
2007-04-18,,20,2,1100,0,8
2007-04-18,,22,4,154,0,7
2007-04-18,,14,2,136,1,4
2007-04-18,,5,3,262,0,4
2007-04-18,,9,4,547,1,2
2007-04-19,,22,4,352,1,55
2007-04-19,,51,2,501,38,38
2007-04-19,,24,3,201,4,14
2007-04-19,,10,10,222,0,13
2007-04-19,,27,2,207,3,11
2007-04-19,,20,1,277,0,9
2007-04-19,,1,3,411,0,2
2007-04-19,,3,2,197,0,1
2007-04-20,,40,7,324,3,68
2007-04-20,,16,5,157,4,47
2007-04-20,,30,2,989,22,42
2007-04-20,,40,0,177,10,33
2007-04-20,,27,4,288,2,27
2007-04-20,,27,0,344,0,21
2007-04-20,,16,0,461,0,18
2007-04-20,,26,6,108,1,9
2007-04-20,,6,4,133,0,7
2007-04-20,,2,1,192,2,0
2007-04-20,,7,1,390,0,0
2007-04-20,,4,0,254,0,0
2007-04-21,,20,5,810,33,66
2007-04-21,,27,5,772,37,48
2007-04-21,,7,13,84,0,15
2007-04-21,,2,2,154,0,6
2007-04-21,,10,6,188,0,5
2007-04-22,,51,8,467,7,95
2007-04-22,,31,2,229,12,31
2007-04-23,,25,6,252,3,45
2007-04-23,,25,5,138,2,39
2007-04-23,,26,5,119,2,32
2007-04-23,,37,5,2200,60,30
2007-04-23,,21,7,114,0,21
2007-04-23,,15,10,127,0,18
2007-04-23,,15,1,155,3,12
2007-04-23,,3,2,188,3,11
2007-04-23,,2,2,143,0,7
2007-04-23,,7,7,111,0,5
2007-04-23,,7,1,1300,0,4
2007-04-23,,5,1,690,3,3
2007-04-24,,34,11,311,11,145
2007-04-24,,44,3,146,4,34
2007-04-24,,6,2,10300,42,24
2007-04-24,,25,4,173,6,24
2007-04-24,,7,2,108,0,21
2007-04-25,,23,6,94,0,76
2007-04-25,,8,3,244,5,46
2007-04-25,,20,4,788,8,44
2007-04-25,,16,2,228,8,31
2007-04-25,,34,3,133,1,30
2007-04-25,,22,0,192,3,25
2007-04-25,,8,15,215,0,22
2007-04-25,,13,0,420,6,19
2007-04-25,,23,4,111,2,19
2007-04-25,,6,1,1300,4,10
2007-04-25,,14,3,129,4,8
2007-04-25,,9,12,196,0,8
2007-04-25,,1,1,139,2,5
2007-04-25,,5,3,189,0,1
2007-04-25,,5,0,144,0,0
2007-04-26,,30,1,1600,7,144
2007-04-26,,16,0,791,5,16
2007-04-26,,29,1,170,3,12
2007-04-26,,5,0,660,3,1
2007-04-26,,3,0,212,1,0
2007-04-27,,19,2,521,20,47
2007-04-27,,4,2,1200,1,46
2007-04-27,,6,4,93,0,6
2007-04-27,,17,2,217,0,5
2007-04-27,,8,6,107,1,4
2007-04-27,,4,1,157,1,2
2007-04-27,,3,0,199,0,2
2007-04-27,,2,1,113,0,1
2007-04-28,,29,14,975,4,37
2007-04-28,,13,10,222,0,28
2007-04-28,,0,0,3100,17,21
2007-04-28,,8,3,521,2,14
2007-04-28,,3,0,160,1,0
2007-04-29,,8,5,2000,1,16
2007-04-29,,7,2,119,0,6
2007-05-01,,24,7,276,1,33
2007-05-01,,24,7,276,1,33
2007-05-01,,5,5,113,2,28
2007-05-01,,33,5,1200,10,24
2007-05-01,,1,9,161,0,4
2007-05-02,,21,8,1200,8,124
2007-05-02,,7,3,2200,13,14
2007-05-02,,5,1,114,0,10
2007-05-02,,15,1,129,1,8
2007-05-02,,3,3,112,0,7
2007-05-03,,34,7,7200,42,60
2007-05-03,,13,1,245,6,43
2007-05-03,,54,7,109,2,38
2007-05-03,,50,2,151,5,18
2007-05-03,,8,4,257,2,14
2007-05-03,,20,1,181,5,13
2007-05-03,,6,7,468,0,12
2007-05-03,,8,3,175,5,11
2007-05-03,,16,1,319,10,6
2007-05-03,,22,6,192,0,5
2007-05-03,,11,2,273,2,4
2007-05-04,,22,3,847,3,36
2007-05-04,,21,3,161,0,30
2007-05-04,,19,3,262,2,17
2007-05-04,,14,0,219,1,10
2007-05-05,,52,9,206,0,192
2007-05-05,,57,7,1300,83,94
2007-05-05,,28,4,834,32,49
2007-05-05,,3,11,128,0,5
2007-05-05,,27,8,133,2,4
2007-05-05,,0,0,905,2,0
2007-05-06,,25,4,499,3,89
2007-05-06,,18,6,1,12,19
2007-05-06,,5,9,322,1,19
2007-05-06,,1,9,580,2,6
2007-05-07,,20,5,337,1,48
2007-05-07,,13,5,238,1,42
2007-05-07,,27,6,723,6,33
2007-05-07,,12,8,98,0,12
2007-05-07,,10,4,133,1,6
2007-05-07,,14,2,147,3,4
2007-05-07,,4,0,116,0,4
2007-05-07,,8,3,100,0,2
2007-05-07,,8,2,366,2,0
2007-05-08,,13,3,235,2,70
2007-05-08,,12,1,345,10,24
2007-05-08,,21,1,211,1,24
2007-05-08,,16,5,312,3,21
2007-05-08,,4,1,10100,2,5
2007-05-08,,23,11,291,2,5
2007-05-08,,5,1,198,7,2
2007-05-09,,5,1,424,0,0
2007-05-10,,26,7,174,2,97
2007-05-10,,25,7,155,2,45
2007-05-10,,52,1,183,3,44
2007-05-10,,17,0,301,2,43
2007-05-10,,32,2,221,11,22
2007-05-10,,14,2,143,2,22
2007-05-10,,15,4,206,3,13
2007-05-10,,15,7,1,1,13
2007-05-10,,8,3,207,0,8
2007-05-10,,5,2,327,0,2
2007-05-11,,39,0,1,7,78
2007-05-11,,23,2,122,2,56
2007-05-11,,28,1,792,26,46
2007-05-11,,11,7,169,3,33
2007-05-11,,24,5,148,2,23
2007-05-11,,16,11,505,17,17
2007-05-11,,1,4,120,0,17
2007-05-11,,14,7,108,1,15
2007-05-11,,3,2,1200,3,13
2007-05-11,,6,2,235,1,5
2007-05-11,,6,1,364,3,3
2007-05-11,,0,1,155,0,3
2007-05-11,,0,0,103,0,1
2007-05-12,,27,5,1,5,78
2007-05-12,,6,11,282,0,28
2007-05-12,,16,4,130,0,18
2007-05-13,,40,7,780,60,78
2007-05-14,,35,9,236,5,334
2007-05-14,,38,9,239,2,151
2007-05-14,,24,5,255,12,63
2007-05-14,,11,6,1,1,30
2007-05-14,,20,1,1300,5,28
2007-05-14,,34,3,126,3,22
2007-05-14,,2,1,318,1,14
2007-05-14,,1,0,4200,7,5
2007-05-14,,10,1,228,0,4
2007-05-15,,42,12,132,1,102
2007-05-15,,40,7,307,1,69
2007-05-15,,12,1,197,0,32
2007-05-15,,40,1,463,5,27
2007-05-15,,33,7,294,3,24
2007-05-15,,9,5,53,0,19
2007-05-15,,14,2,205,7,11
2007-05-15,,5,5,120,0,9
2007-05-15,,5,5,188,0,5
2007-05-15,,2,0,201,0,4
2007-05-15,,2,1,140,0,0
2007-05-16,,27,3,671,16,59
2007-05-16,,23,12,102,0,36
2007-05-16,,39,9,1,0,36
2007-05-16,,26,2,181,3,19
2007-05-16,,2,3,1,0,8
2007-05-16,,5,1,155,0,6
2007-05-16,,2,5,153,1,3
2007-05-16,,4,4,273,1,2
2007-05-16,,5,0,243,0,1
2007-05-16,,9,3,170,0,1
2007-05-16,,2,6,1,0,0
2007-05-17,,42,7,1300,11,387
2007-05-17,,38,10,255,4,109
2007-05-17,,17,12,1300,10,100
2007-05-17,,17,12,1300,10,100
2007-05-17,,22,8,370,23,20
2007-05-17,,2,2,144,0,8
2007-05-17,,4,12,611,0,2
2007-05-18,,17,14,99,0,38
2007-05-18,,19,4,796,13,20
2007-05-18,,9,3,748,1,19
2007-05-18,,5,4,91,0,9
2007-05-18,,3,0,114,0,8
2007-05-18,,7,5,137,0,4
2007-05-18,,1,18,116,0,4
2007-05-18,,2,2,222,3,0
2007-05-19,,20,1,194,8,16
2007-05-19,,15,1,114,0,14
2007-05-19,,2,4,345,0,12
2007-05-19,,16,2,713,3,10
2007-05-20,,11,6,77,0,16
2007-05-20,,6,10,74,0,1
2007-05-21,,27,3,740,4,32
2007-05-21,,3,0,118,0,15
2007-05-21,,11,5,188,2,6
2007-05-21,,1,2,219,0,3
2007-05-22,,86,12,161,1,118
2007-05-22,,17,3,277,2,101
2007-05-22,,52,6,132,2,40
2007-05-22,,8,6,137,0,13
2007-05-23,,17,11,50100,93,26
2007-05-24,,30,13,539,21,213
2007-05-24,,23,3,3000,4,62
2007-05-24,,12,3,148,0,30
2007-05-24,,10,5,149,0,20
2007-05-24,,19,3,565,6,17
2007-05-24,,3,2,155,0,17
2007-05-24,,39,2,110,0,17
2007-05-24,,11,0,411,3,5
2007-05-24,,2,1,202,2,2
2007-05-24,,6,4,67,0,2
2007-05-24,,0,0,308,1,0
2007-05-25,,51,3,1200,19,58
2007-05-25,,14,3,246,1,38
2007-05-25,,23,4,303,2,36
2007-05-25,,17,2,717,31,33
2007-05-25,,7,0,275,5,18
2007-05-25,,8,10,5900,1,18
2007-05-25,,10,4,322,0,17
2007-05-25,,15,1,1300,0,12
2007-05-25,,2,1,208,0,12
2007-05-25,,5,6,349,4,9
2007-05-25,,5,1,110,0,5
2007-05-25,,6,1,136,1,2
2007-05-25,,3,0,108,0,2
2007-05-25,,3,0,117,0,0
2007-05-26,,8,3,1600,10,10
2007-05-26,,24,0,175,7,5
2007-05-27,,30,12,84,1,96
2007-05-27,,18,8,2100,11,80
2007-05-27,,27,3,112,0,56
2007-05-27,,9,3,1200,2,15
2007-05-27,,16,6,107,0,13
2007-05-27,,12,6,536,1,12
2007-05-27,,2,0,448,2,0
2007-05-27,,0,0,218,1,0
2007-05-28,,59,3,516,3,166
2007-05-28,,20,8,115,7,136
2007-05-28,,14,7,115,1,102
2007-05-28,,21,6,181,1,55
2007-05-28,,17,7,36,2,54
2007-05-28,,14,4,143,2,53
2007-05-28,,22,7,103,6,46
2007-05-28,,20,5,174,3,40
2007-05-28,,12,4,173,1,39
2007-05-28,,27,7,107,1,35
2007-05-28,,10,4,230,0,31
2007-05-28,,7,1,180,0,26
2007-05-28,,8,1,178,1,19
2007-05-28,,11,4,130,3,18
2007-05-28,,10,4,127,0,15
2007-05-28,,13,7,141,1,10
2007-05-28,,21,2,131,3,4
2007-05-28,,0,5,192,0,2
2007-05-28,,2,7,227,0,1
2007-05-28,,7,1,165,2,0
2007-05-29,,44,7,149,0,73
2007-05-29,,34,10,3100,5,52
2007-05-29,,5,2,43,0,17
2007-05-29,,14,4,126,4,14
2007-05-29,,10,6,1100,6,12
2007-05-29,,13,1,162,0,7
2007-05-29,,3,1,127,0,7
2007-05-29,,6,2,3800,7,6
2007-05-29,,5,4,103,1,6
2007-05-29,,14,2,271,6,4
2007-05-29,,10,1,146,0,4
2007-05-29,,8,1,220,4,3
2007-05-29,,4,0,218,0,3
2007-05-29,,12,1,155,3,2
2007-05-30,,57,20,1100,17,142
2007-05-30,,15,9,221,3,106
2007-05-30,,22,4,2800,5,83
2007-05-30,,23,5,353,8,45
2007-05-30,,6,2,82,0,45
2007-05-30,,34,1,981,12,36
2007-05-30,,11,2,277,8,25
2007-05-30,,5,3,503,9,16
2007-05-30,,5,0,528,9,7
2007-05-30,,5,2,143,0,4
2007-05-30,,6,3,355,0,2
2007-05-30,,2,5,117,0,0
2007-05-31,,25,7,153,1,151
2007-05-31,,53,20,196,2,143
2007-05-31,,52,73,222,2,108
2007-05-31,,32,2,1,4,51
2007-05-31,,15,4,243,6,34
2007-05-31,,17,12,649,2,16
2007-05-31,,4,2,145,0,7
2007-05-31,,6,5,216,6,6
2007-05-31,,4,7,140,0,6
2007-05-31,,12,5,433,4,5
2007-05-31,,8,4,168,0,5
2007-05-31,,6,2,159,0,3
2007-05-31,,10,4,140,5,0
2007-05-31,,3,0,128,1,0
2007-06-01,,24,11,536,5,156
2007-06-01,,20,5,2900,2,84
2007-06-01,,53,11,137,1,51
2007-06-01,,25,12,181,0,43
2007-06-01,,29,9,763,10,28
2007-06-01,,15,2,1800,10,17
2007-06-01,,6,2,619,1,12
2007-06-01,,13,5,95,1,6
2007-06-01,,5,2,128,3,4
2007-06-01,,2,2,117,0,2
2007-06-02,,16,6,127,1,41
2007-06-02,,3,5,328,1,22
2007-06-02,,18,4,144,3,21
2007-06-02,,11,17,75,0,15
2007-06-02,,5,0,102,3,12
2007-06-02,,8,6,120,2,4
2007-06-02,,7,14,139,0,1
2007-06-03,,12,3,946,16,64
2007-06-03,,31,3,36500,186,57
2007-06-03,,37,12,264,3,44
2007-06-03,,29,4,103,2,20
2007-06-03,,12,6,162,2,14
2007-06-03,,12,8,208,2,11
2007-06-03,,0,4,117,0,4
2007-06-03,,2,3,133,0,3
2007-06-04,,49,8,224,2,123
2007-06-04,,17,2,346,1,60
2007-06-04,,24,3,471,35,38
2007-06-04,,19,5,327,5,18
2007-06-04,,18,4,231,3,16
2007-06-04,,30,7,197,2,16
2007-06-04,,1,0,144,0,15
2007-06-04,,2,8,180,1,10
2007-06-04,,6,7,109,0,5
2007-06-04,,0,2,115,1,0
2007-06-05,,38,3,2400,19,78
2007-06-05,,9,7,108,2,61
2007-06-05,,9,4,254,0,43
2007-06-05,,11,1,11600,51,18
2007-06-05,,5,3,213,3,12
2007-06-05,,8,3,124,0,12
2007-06-05,,12,1,161,2,8
2007-06-05,,7,6,152,0,6
2007-06-05,,4,2,97,0,4
2007-06-05,,3,2,132,1,3
2007-06-05,,9,1,120,0,1
2007-06-06,,50,7,6600,24,191
2007-06-06,,52,5,146,5,188
2007-06-06,,21,7,290,2,73
2007-06-06,,23,1,206,1,56
2007-06-06,,40,6,1100,49,33
2007-06-06,,12,5,8000,1,25
2007-06-06,,18,2,165,16,18
2007-06-06,,9,2,207,1,16
2007-06-06,,10,8,179,0,16
2007-06-06,,31,1,152,1,15
2007-06-06,,2,2,200,4,4
2007-06-06,,6,2,699,3,3
2007-06-06,,15,4,129,0,2
2007-06-06,,18,1,747,2,1
2007-06-07,,44,8,232,10,246
2007-06-07,,34,8,520,5,53
2007-06-07,,9,5,1200,38,43
2007-06-07,,23,11,312,3,25
2007-06-07,,9,4,144,2,18
2007-06-07,,7,6,233,1,14
2007-06-07,,4,1,269,0,12
2007-06-07,,5,1,282,2,5
2007-06-07,,5,2,157,0,5
2007-06-07,,6,0,147,0,3
2007-06-08,,22,3,200,5,72
2007-06-08,,17,3,105,2,54
2007-06-08,,21,2,497,2,33
2007-06-08,,26,3,120,4,27
2007-06-08,,13,4,106,1,26
2007-06-08,,17,1,148,10,25
2007-06-08,,15,3,171,0,23
2007-06-08,,4,1,125,0,20
2007-06-08,,7,1,154,0,15
2007-06-08,,20,3,128,5,14
2007-06-08,,7,1,1200,4,14
2007-06-08,,4,0,260,8,12
2007-06-08,,6,0,827,3,9
2007-06-08,,4,1,151,4,5
2007-06-08,,4,0,109,0,2
2007-06-08,,2,0,122,1,1
2007-06-09,,28,11,99,8,121
2007-06-09,,15,3,1900,7,55
2007-06-09,,9,9,379,1,50
2007-06-09,,21,1,790,57,29
2007-06-09,,7,1,282,2,13
2007-06-09,,6,2,189,0,4
2007-06-09,,3,0,123,0,3
2007-06-09,,4,0,209,0,1
2007-06-10,,51,4,1400,6,138
2007-06-10,,10,5,3700,28,58
2007-06-10,,10,5,233,1,25
2007-06-10,,4,3,519,0,5
2007-06-10,,2,8,170,0,3
2007-06-10,,1,7,114,0,2
2007-06-10,,4,1,203,0,0
2007-06-11,,63,4,476,10,269
2007-06-11,,36,15,113,0,112
2007-06-11,,26,3,161,4,60
2007-06-11,,15,7,792,13,55
2007-06-11,,6,1,378,4,42
2007-06-11,,19,4,425,2,37
2007-06-11,,12,11,134,0,14
2007-06-11,,15,5,816,10,13
2007-06-11,,9,3,154,0,10
2007-06-11,,5,1,122,1,3
2007-06-11,,3,0,119,1,2
2007-06-12,,38,8,148,1,118
2007-06-12,,26,2,573,9,40
2007-06-12,,20,18,220,3,40
2007-06-12,,5,2,170,1,29
2007-06-12,,29,7,89,0,29
2007-06-12,,7,4,156,0,28
2007-06-12,,21,9,10400,26,24
2007-06-12,,25,6,115,0,13
2007-06-12,,4,4,91,0,13
2007-06-12,,4,2,164,1,9
2007-06-12,,2,2,119,0,9
2007-06-12,,8,3,121,0,7
2007-06-12,,7,1,110,0,5
2007-06-12,,8,2,119,1,4
2007-06-12,,2,1,123,0,2
2007-06-13,,48,8,1100,14,199
2007-06-13,,10,11,336,5,31
2007-06-13,,9,3,175,0,10
2007-06-13,,7,1,133,2,9
2007-06-13,,15,4,101,2,8
2007-06-13,,5,1,594,0,5
2007-06-13,,1,0,166,0,1
2007-06-13,,5,0,110,0,0
2007-06-14,,23,4,229,7,47
2007-06-14,,13,5,338,1,44
2007-06-14,,24,4,1100,8,38
2007-06-14,,15,6,131,2,15
2007-06-14,,7,4,640,0,12
2007-06-14,,3,7,132,0,10
2007-06-14,,9,6,172,0,8
2007-06-14,,15,6,119,0,6
2007-06-14,,0,0,195,2,1
2007-06-14,,5,0,124,0,0
2007-06-15,,41,24,2800,2,95
2007-06-15,,47,10,3200,23,52
2007-06-15,,15,10,2900,6,41
